ID;lat;long;altitude;median_water_depth;name;description;aquifer_name;confinement
HH39J3;33.892777;-78.589421;14.3204184;15.451836;Calabash;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/HH39J3/;Black Creek;Confined
HH39J4;33.892777;-78.589421;14.1741144;16.148304;Calabash;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/HH39J4/;Black Creek;Confined
HH39J5;33.892777;-78.589421;14.2655544;22.73808;Calabash;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/HH39J5/;Lower Peedee;Confined
HH39J8;33.893056;-78.588611;15.0641304;4.576572;Calabash;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/HH39J8/;Surficial (S);Unconfined
I13X2;35.916795;-76.469963;3.0589728;3.727704;Scuppernong;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I13X2/;Castle Hayne;Confined
I13X3;35.916795;-76.469963;3.1138368;8.055864;Scuppernong;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I13X3/;Upper Cape Fear;Confined
I13X4;35.916795;-76.469963;3.1351728;4.757928;Scuppernong;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I13X4/;Beaufort;Confined
I31I1;35.968628;-77.949174;59.2357464;6.041136;Nashville Well 4;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I31I1/;Basement rock (Br);Unconfined
I31M1;35.965442;-77.965058;60.092844;1.740408;Nash County Well No. 3 - Nashville;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I31M1/;Bedrock;Unconfined
I35K2;35.965026;-78.258259;84.2028288;2.92608;Bunn;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I35K2/;Bedrock;Unconfined
I4W3;35.918385;-75.701641;3.084576;4.242816;Manteo Airport;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I4W3/;Yorktown;Confined
I4W5;35.918385;-75.701641;3.121152;2.106168;Manteo Airport;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I4W5/;Surficial;Unconfined
I58Y2;35.927592;-80.245938;264.9827568;10.928604;Welcome;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/I58Y2/;Bedrock;Unconfined
J22P1;35.856521;-77.248202;21.8032584;23.78964;Gold Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J22P1/;Upper Cape Fear;Confined
J22P2;35.856521;-77.248202;21.8337384;8.891016;Gold Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J22P2/;Black Creek;Confined
J22P3;35.856521;-77.248202;21.7697304;1.042416;Gold Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J22P3/;Surficial;Unconfined
J22P4;35.856521;-77.248202;21.8306904;1.898904;Gold Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J22P4/;Yorktown;Confined
J22P5;35.856521;-77.248202;21.8733624;26.368248;Gold Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J22P5/;Upper Cape Fear;Confined
J22P6;35.856521;-77.248202;21.8977464;29.42844;Gold Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J22P6/;Lower Cape Fear;Confined
J22P7;35.856521;-77.248202;21.9465144;27.364944;Gold Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J22P7/;Upper Cape Fear;Confined
J3H3;35.896805;-75.621381;1.3216128;3.401568;Nags Head;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J3H3/;Yorktown;Confined
J3O3;35.880959;-75.665774;1.414272;4.696968;Skyco Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J3O3/;Yorktown;Confined
J3O4;35.880944;-75.665799;1.551432;1.368552;Skyco Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J3O4/;Surficial;Unconfined
J3X10;35.8423;-75.639888;2.6642568;2.500884;Wanchese Community Center;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J3X10/;Yorktown;Confined
J3X11;35.8423;-75.639888;2.3655528;2.142744;Wanchese Community Center;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J3X11/;Yorktown;Confined
J3X12;35.8423;-75.639888;2.6002488;2.383536;Wanchese Community Center;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J3X12/;Yorktown;Confined
J3X13;35.8423;-75.639888;2.5941528;5.269992;Wanchese Community Center;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J3X13/;Yorktown;Confined
J3X9;35.8423;-75.639888;2.4722328;0.859536;Wanchese Community Center;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J3X9/;Surficial;Unconfined
J44D1;35.908611;-79.058056;154.8655272;11.777472;Chi Psi Fraternity, UNC;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J44D1/;Basement saprolite;Unconfined
J5M2;35.871094;-75.786051;0.211836;0.65532;Spencer Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J5M2/;Yorktown;Confined
J5M3;35.871094;-75.786051;0.352044;0.18288;Spencer Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J5M3/;Surficial;Unconfined
J7K5;35.869044;-75.921232;0.6409944;1.746504;East Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J7K5/;Yorktown;Confined
J7K6;35.869044;-75.921232;0.7964424;1.560576;East Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J7K6/;Yorktown;Confined
J7K7;35.869044;-75.921232;0.7994904;1.545336;East Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J7K7/;Yorktown;Confined
J7K8;35.869044;-75.921232;0.6440424;0.743712;East Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/J7K8/;Surficial;Unconfined
K17A2;35.82388;-76.758325;9.8575368;4.364736;Plymouth;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K17A2/;Yorktown;Confined
K17A4;35.82388;-76.758325;9.9063048;9.625584;Plymouth;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K17A4/;Beaufort;Confined
K17A5;35.82388;-76.758325;9.9398328;9.611868;Plymouth;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K17A5/;Castle Hayne;Confined
K17A8;35.82388;-76.758325;9.9459288;9.6012;Plymouth;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K17A8/;Castle Hayne;Confined
K17A9;35.82388;-76.758325;9.9367848;1.839468;Plymouth;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K17A9/;Surficial;Unconfined
K21R1;35.7686;-77.129022;17.2815504;1.534668;Bear Grass School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K21R1/;Surficial;Unconfined
K21R2;35.7686;-77.129022;17.3303184;7.28472;Bear Grass School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K21R2/;Beaufort;Confined
K21R3;35.7686;-77.129022;17.2906944;7.485888;Bear Grass School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K21R3/;Beaufort;Confined
K21R4;35.7686;-77.129022;17.3303184;16.64208;Bear Grass School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K21R4/;Black Creek;Confined
K21R5;35.7686;-77.129022;17.3211744;28.59024;Bear Grass School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K21R5/;Lower Cretaceous;Confined
K21R6;35.7686;-77.129022;17.1321984;24.341328;Bear Grass School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K21R6/;Lower Cape Fear;Confined
K21R7;35.7686;-77.129022;16.9767504;20.29968;Bear Grass School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K21R7/;Upper Cape Fear;Confined
K26M1;35.790983;-77.547998;8.4722208;2.57556;Old Sparta;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K26M1/;Upper Cape Fear;Confined
K26M2;35.790983;-77.547998;8.4325968;2.947416;Old Sparta;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K26M2/;Upper Cape Fear;Confined
K26M3;35.790983;-77.547998;8.4752688;0.798576;Old Sparta;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K26M3/;Surficial;Unconfined
K2E2;35.823721;-75.569477;0.664464;1.853184;Bodie Island;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K2E2/;Yorktown;Confined
K2E3;35.823721;-75.569477;0.7275576;2.215896;Bodie Island;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K2E3/;Yorktown;Confined
K2E4;35.823721;-75.569477;0.82296;0.185928;Bodie Island;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K2E4/;Yorktown;Confined
K2E7;35.823721;-75.569477;0.771144;0.496824;Bodie Island;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/K2E7/;Surficial;Unconfined
L10A2;35.739773;-76.180591;0.6531864;0.664464;Gum Neck;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L10A2/;Yorktown;Confined
L10A3;35.739773;-76.180591;0.6775704;0.819912;Gum Neck;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L10A3/;Castle Hayne;Confined
L10A5;35.739773;-76.180591;0.6867144;1.185672;Gum Neck;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L10A5/;Castle Hayne;Confined
L13I1;35.730718;-76.43438;4.5037248;4.645152;Lake Phelps;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L13I1/;Castle Hayne;Confined
L13I2;35.730718;-76.43438;4.7262288;2.054352;Lake Phelps;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L13I2/;Yorktown;Confined
L13I3;35.730718;-76.43438;4.5433488;1.987296;Lake Phelps;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L13I3/;Yorktown;Confined
L13I4;35.730718;-76.43438;4.5585888;1.301496;Lake Phelps;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L13I4/;Surficial;Unconfined
L13I5;35.730718;-76.43438;4.5707808;4.768596;Lake Phelps;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L13I5/;Castle Hayne;Confined
L15T1;35.68587;-76.5971;3.084576;2.16408;D Canal Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L15T1/;Surficial;Unconfined
L15T2;35.68587;-76.5971;2.785872;4.462272;D Canal Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L15T2/;Beaufort;Confined
L15T3;35.68587;-76.5971;2.746248;1.764792;D Canal Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L15T3/;Surficial;Unconfined
L15T4;35.68587;-76.5971;2.657856;2.859024;D Canal Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L15T4/;Castle Hayne;Confined
L15T5;35.68587;-76.5971;2.548128;2.724912;D Canal Road;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L15T5/;Castle Hayne;Confined
L24B2;35.74958;-77.36498;16.37538;2.450592;North Pitt High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L24B2/;Black Creek, Upper;Confined
L24B3;35.74958;-77.36498;16.524732;22.061424;North Pitt High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L24B3/;Lower Cape Fear;Confined
L24B5;35.74958;-77.36498;16.555212;18.769584;North Pitt High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L24B5/;Upper Cape Fear;Confined
L24B6;35.74958;-77.36498;16.607028;12.02436;North Pitt High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L24B6/;Black Creek;Confined
L24B7;35.74958;-77.36498;16.686276;1.603248;North Pitt High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L24B7/;Surficial;Unconfined
L25P1;35.694659;-77.49045;5.5156608;5.833872;Falkland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L25P1/;Lower Cape Fear;Confined
L25P2;35.694659;-77.49045;5.5461408;8.476488;Falkland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L25P2/;Upper Cape Fear;Confined
L25P3;35.694659;-77.49045;5.4699408;-0.234696;Falkland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L25P3/;Black Creek;Confined
L25P4;35.694659;-77.49045;5.5217568;1.40208;Falkland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L25P4/;Yorktown;Confined
L67U2;35.672084;-80.92762;249.174;10.037064;Troutman;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L67U2/;Bedrock;Unconfined
L6Y2;35.674282;-75.905311;1.4270736;1.792224;Stumpy Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L6Y2/;Yorktown;Confined
L6Y3;35.674282;-75.905311;1.3417296;1.05156;Stumpy Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L6Y3/;Yorktown;Confined
L6Y4;35.674282;-75.905311;1.3264896;1.130808;Stumpy Point;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L6Y4/;Surficial;Unconfined
L76G2;35.717353;-81.725511;315.94044;2.474976;Glen Alpine;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/L76G2/;Basement rock;Unconfined
M12L1;35.622783;-76.354005;2.9495496;3.172968;New Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M12L1/;Castle Hayne;Confined
M12L3;35.622783;-76.354005;2.9190696;6.1722;New Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M12L3/;Beaufort;Confined
M12L4;35.622783;-76.354005;2.9983176;4.140708;New Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M12L4/;Castle Hayne;Confined
M12L5;35.622783;-76.354005;2.9099256;1.129284;New Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M12L5/;Yorktown;Confined
M12L6;35.622783;-76.354005;2.9495496;1.812036;New Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M12L6/;Yorktown;Confined
M12L8;35.622783;-76.354005;2.8611576;3.044952;New Lake;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M12L8/;Castle Hayne;Confined
M21K2;35.629622;-77.088938;11.0294928;4.538472;Washington;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M21K2/;Castle Hayne;Confined
M24L1;35.626957;-77.359692;4.1288208;9.899904;River Park North;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M24L1/;Lower Cape Fear;Confined
M25F1;35.639564;-77.483596;24.729948;1.525524;West Research Campus;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M25F1/;Surficial;Unconfined
M25F2;35.639564;-77.483596;24.751284;7.083552;West Research Campus;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M25F2/;Black Creek;Confined
M25F3;35.639564;-77.483596;24.672036;29.47416;West Research Campus;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M25F3/;Upper Cape Fear;Confined
M25F4;35.639564;-77.483596;24.812244;30.100524;West Research Campus;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M25F4/;Upper Cape Fear;Confined
M25F5;35.639564;-77.483596;24.830532;31.004256;West Research Campus;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M25F5/;Upper Cape Fear;Confined
M25F6;35.639564;-77.483596;24.809196;26.386536;West Research Campus;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M25F6/;Lower Cape Fear;Confined
M27U13;35.58361;-77.59893;24.2697;29.943552;Farmville Marlboro Rd.;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M27U13/;Upper Cape Fear;Confined
M27U14;35.58361;-77.59893;24.306276;30.033468;Farmville Marlboro Rd.;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M27U14/;Upper Cape Fear;Confined
M27U15;35.58361;-77.59893;24.364188;9.721596;Farmville Marlboro Rd.;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M27U15/;Black Creek;Confined
M27U16;35.58361;-77.59893;24.431244;2.624328;Farmville Marlboro Rd.;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M27U16/;Surficial;Unconfined
M27U17;35.58361;-77.59893;24.495252;2.846832;Farmville Marlboro Rd.;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M27U17/;Surficial;Unconfined
M30L1;35.63192;-77.850227;28.4171136;0.938784;Stantonsburg;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M30L1/;Surficial;Unconfined
M30L2;35.63192;-77.850227;28.3835856;15.130272;Stantonsburg;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M30L2/;Yorktown;Confined
M30L3;35.63192;-77.850227;28.3134816;19.952208;Stantonsburg;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M30L3/;Upper Cape Fear;Confined
M30L4;35.63192;-77.850227;28.2342336;19.84248;Stantonsburg;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M30L4/;Upper Cape Fear;Confined
M38Q1;35.606899;-78.565459;98.9054664;8.909304;Cleveland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M38Q1/;Bedrock;Unconfined
M53L1;35.629546;-79.769778;232.7382696;8.680704;NC Zoo;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M53L1/;Bedrock;Unconfined
M93L1;35.62516;-83.11589;845.402424;1.222248;Beach Grove School Field Well;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M93L1/;Basement rock;Unconfined
M93R1;35.61647;-83.1209;861.79152;2.14884;Woody Creek Well;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M93R1/;Basement rock;Unconfined
M97S1;35.60802;-83.435688;1494.534679;10.421112;Oconaluftee Overlook;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/M97S1/;Basement rock;Unconfined
N15X5;35.51658;-76.650011;0.4703064;3.429;Hubs Rec;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N15X5/;Beaufort;Confined
N22Y1;35.511845;-77.249886;9.5332296;-0.009144;Blackjack;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N22Y1/;Yorktown;Confined
N23P2;35.529964;-77.326652;21.174456;29.4894;D H Conley High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N23P2/;Upper Cape Fear;Confined
N23P3;35.529964;-77.326652;21.256752;5.971032;D H Conley High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N23P3/;Peedee;Confined
N23P4;35.529964;-77.326652;21.186648;29.99232;D H Conley High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N23P4/;Upper Cape Fear;Confined
N23P5;35.529964;-77.326652;21.150072;24.484584;D H Conley High School;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N23P5/;Black Creek;Confined
N25Q2;35.521734;-77.476964;23.7527592;6.998208;Winterville;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N25Q2/;Peedee;Confined
N41G3;35.555441;-78.808619;93.518736;7.554468;Fuquay Varina;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N41G3/;Basement rock;Unconfined
N46H1;35.56524;-79.20924;74.365104;4.559808;General Timber;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N46H1/;Basement rock;Unconfined
N95G1;35.56212;-83.312235;682.6977456;2.42316;Smokemont Campground G1;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N95G1/;Basement rock;Unconfined
N95G2;35.55595;-83.31153;671.6642904;3.255264;Smokemont Ranger Station;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/N95G2/;Basement rock;Unconfined
O10W2;35.423562;-76.208471;0.4794504;1.688592;Hydeland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O10W2/;Castle Hayne;Confined
O10W3;35.423562;-76.208471;0.5830824;-0.024384;Hydeland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O10W3/;Castle Hayne;Confined
O10W6;35.423757;-76.208353;0.5434584;0.664464;Hydeland;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O10W6/;Surficial;Unconfined
O13F1;35.481758;-76.485723;0.7626096;2.663952;Sladesville;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O13F1/;Castle Hayne;Confined
O15N3;35.463721;-76.635736;0.3465576;0.362712;Winsteadville;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O15N3/;Surficial;Unconfined
O15N5;35.463721;-76.635736;0.4288536;3.842004;Winsteadville;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O15N5/;Castle Hayne;Confined
O17I1;35.473171;-76.78261;1.563624;1.078992;Bath;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O17I1/;Yorktown;Confined
O17I2;35.473171;-76.78261;1.856232;4.919472;Bath;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O17I2/;Castle Hayne;Confined
O22L1;35.459348;-77.186854;13.8095736;2.005584;Voice of America;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O22L1/;Castle Hayne;Confined
O22L2;35.459348;-77.186854;13.8644376;2.01168;Voice of America;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O22L2/;Surficial;Unconfined
O23L2;35.46364;-77.275232;12.518136;1.092708;Chicod;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O23L2/;Surficial;Unconfined
O23L3;35.46364;-77.275232;12.55776;22.26564;Chicod;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O23L3/;Upper Cape Fear;Confined
O23L4;35.46364;-77.275232;12.551664;22.14372;Chicod;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O23L4/;Black Creek;Confined
O23L5;35.46364;-77.275232;12.362688;17.757648;Chicod;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O23L5/;Upper Black Creek;Confined
O23L6;35.46364;-77.275232;12.414504;2.481072;Chicod;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O23L6/;Castle Hayne;Confined
O23L7;35.46364;-77.275232;12.347448;4.501896;Chicod;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O23L7/;Peedee;Confined
O23L8;35.46364;-77.275232;12.621768;19.982688;Chicod;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O23L8/;Lower Cape Fear;Confined
O27J10;35.482494;-77.597095;23.320248;8.2296;Eastern Correctional Institution;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O27J10/;Black Creek;Confined
O27J11;35.482494;-77.597095;23.384256;32.543496;Eastern Correctional Institution;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O27J11/;Upper Cape Fear;Confined
O27J8;35.482494;-77.597095;23.341584;1.286256;Eastern Correctional Institution;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O27J8/;Surficial;Unconfined
O27J9;35.482494;-77.597095;23.33244;5.004816;Eastern Correctional Institution;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O27J9/;Yorktown;Confined
O28K3;35.455055;-77.668767;11.4546888;15.782544;Snow Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O28K3/;Lower Cape Fear;Confined
O28K4;35.455055;-77.668767;11.4242088;15.633192;Snow Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O28K4/;Upper Cape Fear;Confined
O28K5;35.455055;-77.668767;11.3876328;2.130552;Snow Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O28K5/;Surficial;Unconfined
O28K6;35.455055;-77.668767;11.4424968;2.036064;Snow Hill;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O28K6/;Surficial;Unconfined
O30J1;35.469778;-77.849778;29.980128;3.648456;Saulston;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O30J1/;Upper Black Creek;Confined
O30J2;35.469778;-77.849778;29.91612;6.175248;Saulston;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O30J2/;Black Creek;Confined
O30J3;35.469778;-77.849778;29.861256;27.342084;Saulston;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O30J3/;Upper Cape Fear;Confined
O30J4;35.469778;-77.849778;30.074616;1.918716;Saulston;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O30J4/;Surficial;Unconfined
O87D1;35.490833;-82.644167;721.778592;3.38328;Bent Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O87D1/;Surficial;Unconfined
O97L1;35.463206;-83.435249;553.856652;2.161032;Deep Creek Campground;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O97L1/;Basement rock;Unconfined
O97W2;35.421774;-83.456734;523.015464;1.61544;Bryson City;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/O97W2/;Basement rock;Unconfined
P16O2;35.377191;-76.749237;1.1786616;0.996696;Southside Ferry;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P16O2/;Yorktown;Confined
P16O3;35.377191;-76.749237;1.1542776;9.656064;Southside Ferry;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P16O3/;Castle Hayne;Confined
P16O4;35.377191;-76.749237;1.2152376;10.12698;Southside Ferry;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P16O4/;Castle Hayne;Confined
P17E1;35.400578;-76.832719;3.5853624;8.77062;Whitley Farms;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17E1/;Castle Hayne;Confined
P17E2;35.400578;-76.832719;3.7316664;8.9154;Whitley Farms;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17E2/;Castle Hayne;Confined
P17E3;35.400578;-76.832719;3.8231064;2.502408;Whitley Farms;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17E3/;Yorktown;Confined
P17E5;35.40096;-76.83281;3.5853624;2.34696;Whitley Farms;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17E5/;Surficial;Unconfined
P17I12;35.386451;-76.783141;6.7333368;14.433804;Lee Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17I12/;Beaufort;Confined
P17I13;35.386451;-76.783141;6.6449448;3.621024;Lee Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17I13/;Surficial;Unconfined
P17I6;35.386451;-76.783141;6.7394328;13.994892;Lee Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17I6/;Castle Hayne;Confined
P17I7;35.386451;-76.783141;6.6693288;3.971544;Lee Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17I7/;Yorktown;Confined
P17I9;35.38645;-76.783141;6.5504568;13.267944;Lee Creek;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P17I9/;Black Creek;Confined
P18V3;35.343707;-76.861047;10.9935264;4.828032;Bonnerton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P18V3/;Surficial;Unconfined
P18V4;35.343707;-76.861047;10.8441744;21.378672;Bonnerton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P18V4/;Castle Hayne;Confined
P18V5;35.343707;-76.861047;10.8167424;21.384768;Bonnerton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P18V5/;Castle Hayne;Confined
P18V6;35.343707;-76.861047;10.7070144;10.148316;Bonnerton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P18V6/;Yorktown;Confined
P18V7;35.343707;-76.861047;10.9660944;22.306788;Bonnerton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P18V7/;Black Creek;Confined
P18V8;35.343707;-76.861047;10.9599984;21.567648;Bonnerton;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P18V8/;Beaufort;Confined
P19M4;35.373479;-76.951008;7.546848;10.846308;Cox Crossroads;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P19M4/;Black Creek;Confined
P19M5;35.373479;-76.951008;7.385304;7.580376;Cox Crossroads;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P19M5/;Peedee;Confined
P19M6;35.373479;-76.951008;7.851648;7.90956;Cox Crossroads;https://cida.usgs.gov/ngwmn/provider/NCDWR/site/P19M6/;Castle Hayne;Confined
