ID,lat,long,altitude,median_water_depth
HH39J3,33.892777,-78.589421,14.3204184,15.451836
HH39J4,33.892777,-78.589421,14.1741144,16.148304
HH39J5,33.892777,-78.589421,14.2655544,22.73808
HH39J8,33.893056,-78.588611,15.064130400000002,4.5765720000000005
I13X2,35.916795,-76.469963,3.0589728,3.727704
I13X3,35.916795,-76.469963,3.1138368,8.055864
I13X4,35.916795,-76.469963,3.1351728,4.757928
I31I1,35.968628,-77.949174,59.2357464,6.041136000000001
I31M1,35.965442,-77.965058,60.09284400000001,1.7404080000000002
I35K2,35.965026,-78.258259,84.20282879999999,2.92608
I4W3,35.918385,-75.701641,3.084576,4.242816
I4W5,35.918385,-75.701641,3.1211520000000004,2.1061680000000003
I58Y2,35.927592,-80.245938,264.9827568,10.928604
J22P1,35.856521,-77.248202,21.8032584,23.78964
J22P2,35.856521,-77.248202,21.8337384,8.891016
J22P3,35.856521,-77.248202,21.7697304,1.042416
J22P4,35.856521,-77.248202,21.8306904,1.898904
J22P5,35.856521,-77.248202,21.8733624,26.368248
J22P6,35.856521,-77.248202,21.897746400000003,29.42844
J22P7,35.856521,-77.248202,21.9465144,27.364944
J3H3,35.896805,-75.621381,1.3216128000000005,3.401568
J3O3,35.880959,-75.665774,1.414272,4.696968
J3O4,35.880944,-75.665799,1.551432,1.3685520000000002
J3X10,35.8423,-75.639888,2.6642568,2.500884
J3X11,35.8423,-75.639888,2.3655528,2.142744
J3X12,35.8423,-75.639888,2.6002488,2.3835360000000003
J3X13,35.8423,-75.639888,2.5941528,5.269992
J3X9,35.8423,-75.639888,2.4722328000000005,0.859536
J44D1,35.908611,-79.058056,154.8655272,11.777472
J5M2,35.871094,-75.786051,0.211836,0.65532
J5M3,35.871094,-75.786051,0.352044,0.18288
J7K5,35.869044,-75.921232,0.6409944000000001,1.7465040000000005
J7K6,35.869044,-75.921232,0.7964424,1.5605760000000002
J7K7,35.869044,-75.921232,0.7994904000000002,1.5453360000000005
J7K8,35.869044,-75.921232,0.6440424,0.7437120000000002
K17A2,35.82388,-76.758325,9.8575368,4.364736000000001
K17A4,35.82388,-76.758325,9.9063048,9.625584
K17A5,35.82388,-76.758325,9.9398328,9.611868
K17A8,35.82388,-76.758325,9.9459288,9.6012
K17A9,35.82388,-76.758325,9.9367848,1.839468
K21R1,35.7686,-77.129022,17.2815504,1.534668
K21R2,35.7686,-77.129022,17.3303184,7.28472
K21R3,35.7686,-77.129022,17.2906944,7.485888
K21R4,35.7686,-77.129022,17.3303184,16.64208
K21R5,35.7686,-77.129022,17.3211744,28.59024
K21R6,35.7686,-77.129022,17.1321984,24.341328
K21R7,35.7686,-77.129022,16.9767504,20.29968
K26M1,35.790983,-77.547998,8.4722208,2.57556
K26M2,35.790983,-77.547998,8.4325968,2.947416
K26M3,35.790983,-77.547998,8.4752688,0.7985760000000001
K2E2,35.823721,-75.569477,0.664464,1.853184
K2E3,35.823721,-75.569477,0.7275576,2.215896
K2E4,35.823721,-75.569477,0.8229600000000001,0.185928
K2E7,35.823721,-75.569477,0.7711439999999999,0.496824
L10A2,35.739773,-76.180591,0.6531864,0.664464
L10A3,35.739773,-76.180591,0.6775704,0.819912
L10A5,35.739773,-76.180591,0.6867144000000001,1.185672
L13I1,35.730718,-76.43438,4.5037248000000005,4.645152
L13I2,35.730718,-76.43438,4.7262288,2.054352
L13I3,35.730718,-76.43438,4.5433488,1.987296
L13I4,35.730718,-76.43438,4.5585888,1.301496
L13I5,35.730718,-76.43438,4.5707808000000005,4.7685960000000005
L15T1,35.68587,-76.5971,3.084576,2.16408
L15T2,35.68587,-76.5971,2.7858720000000003,4.4622720000000005
L15T3,35.68587,-76.5971,2.746248,1.764792
